house_id,zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price,date
6383000790,98117,4.0,2.5,2570.0,7221.0,1.0,0.0,0.0,4,8,1570.0,1000.0,1958,0.0,47.6921,-122.387,2440.0,7274.0,626000.0,2015-01-22
3226049530,98103,5.0,3.0,2010.0,7264.0,1.0,0.0,0.0,3,7,1290.0,720.0,1990,,47.6945,-122.33,1510.0,7326.0,465000.0,2015-01-22
2658000373,98118,4.0,2.0,1610.0,6250.0,1.0,0.0,0.0,4,7,1610.0,0.0,1952,0.0,47.5293,-122.271,1310.0,6000.0,305000.0,2015-01-22
1077100035,98133,3.0,1.5,1400.0,9087.0,1.0,0.0,0.0,3,7,1400.0,0.0,1954,0.0,47.7711,-122.34,1490.0,8380.0,320000.0,2015-01-22
7129302235,98118,3.0,1.75,2080.0,6554.0,1.0,0.0,0.0,3,7,1040.0,1040.0,1950,0.0,47.5135,-122.257,1230.0,5650.0,325000.0,2015-01-22
3333002450,98118,1.0,1.0,850.0,8050.0,1.0,0.0,0.0,2,6,850.0,0.0,1906,0.0,47.5427,-122.288,1590.0,5180.0,490000.0,2015-01-22
2224700136,98133,4.0,1.0,1300.0,8400.0,1.5,,0.0,4,7,1300.0,0.0,1953,0.0,47.7612,-122.332,1330.0,8400.0,315000.0,2015-01-22
6908200155,98117,4.0,3.5,2760.0,5040.0,2.0,0.0,2.0,3,9,2760.0,0.0,1955,20050.0,47.6756,-122.401,2370.0,5760.0,1100000.0,2015-01-22
7974200457,98115,5.0,3.0,2700.0,5001.0,2.0,0.0,0.0,3,10,2700.0,0.0,2009,0.0,47.6811,-122.288,1610.0,5191.0,935000.0,2015-01-22
4206901435,98105,2.0,1.75,1450.0,4000.0,1.5,0.0,0.0,4,7,1350.0,100.0,1903,,47.6571,-122.326,1310.0,4000.0,650000.0,2015-01-22
4221900305,98105,3.0,3.25,4030.0,6300.0,2.0,0.0,0.0,3,10,3630.0,400.0,2006,0.0,47.6664,-122.276,1660.0,6300.0,1310000.0,2015-01-21
9828702851,98122,3.0,2.5,1860.0,1290.0,2.0,0.0,0.0,3,9,1240.0,620.0,2010,0.0,47.6179,-122.301,1710.0,1525.0,730000.0,2015-01-21
9528105305,98103,4.0,3.5,3130.0,4500.0,2.0,0.0,0.0,3,9,2060.0,1070.0,2014,0.0,47.677,-122.33,1500.0,4500.0,1380000.0,2015-01-21
5693500270,98103,4.0,1.0,2000.0,4800.0,2.0,0.0,0.0,4,7,2000.0,0.0,1911,0.0,47.6583,-122.351,1260.0,1452.0,715000.0,2015-01-21
3992700775,98125,4.0,2.0,1490.0,13736.0,1.0,0.0,0.0,4,6,1490.0,0.0,1942,0.0,47.712,-122.281,2040.0,7200.0,410000.0,2015-01-21
7170200110,98115,3.0,1.75,890.0,3800.0,1.5,0.0,0.0,3,7,750.0,140.0,1926,0.0,47.6803,-122.291,1280.0,3800.0,455000.0,2015-01-21
9273200140,98116,2.0,2.25,3950.0,3938.0,2.0,0.0,4.0,3,10,2910.0,1040.0,1991,0.0,47.5912,-122.384,3220.0,4500.0,1310000.0,2015-01-21
5249803010,98118,4.0,2.0,1800.0,5465.0,1.0,0.0,0.0,3,7,900.0,900.0,1942,0.0,47.561,-122.272,1400.0,5400.0,439000.0,2015-01-21
2783100050,98133,3.0,1.75,1400.0,7405.0,1.0,0.0,0.0,3,7,1400.0,0.0,1961,0.0,47.7569,-122.334,1820.0,7440.0,334000.0,2015-01-21
1818800289,98116,3.0,2.75,1820.0,7517.0,1.0,0.0,0.0,3,9,1820.0,0.0,1997,0.0,47.5705,-122.406,2540.0,8035.0,795000.0,2015-01-21
952007069,98116,3.0,1.75,1230.0,1441.0,2.0,0.0,0.0,3,8,1010.0,220.0,2004,0.0,47.5626,-122.382,1170.0,1942.0,393500.0,2015-01-21
9274202165,98116,3.0,1.75,1570.0,4375.0,1.0,0.0,0.0,3,7,970.0,600.0,1940,0.0,47.5889,-122.389,1790.0,5750.0,560000.0,2015-01-20
9547202890,98115,2.0,1.0,1040.0,4880.0,1.0,0.0,0.0,3,7,1040.0,0.0,1910,19750.0,47.6809,-122.311,1500.0,4590.0,596000.0,2015-01-20
5309100515,98117,4.0,1.75,1580.0,3635.0,1.0,,0.0,4,7,790.0,790.0,1910,0.0,47.6795,-122.371,1190.0,3638.0,537000.0,2015-01-20
8910500150,98133,3.0,1.5,1460.0,5040.0,1.0,0.0,0.0,3,7,1100.0,360.0,1971,0.0,47.7112,-122.357,2330.0,7560.0,539000.0,2015-01-20
6021503707,98117,2.0,2.5,980.0,1010.0,3.0,,0.0,3,8,980.0,,2008,0.0,47.6844,-122.387,980.0,1023.0,352500.0,2015-01-20
9274200324,98116,3.0,2.5,1740.0,1279.0,3.0,0.0,0.0,3,8,1740.0,0.0,2008,0.0,47.589,-122.387,1740.0,1280.0,545000.0,2015-01-20
9547200340,98115,3.0,2.75,1700.0,3264.0,1.0,0.0,0.0,3,7,1060.0,640.0,1919,0.0,47.6767,-122.311,1880.0,4080.0,520000.0,2015-01-20
3395070560,98118,5.0,3.25,2610.0,3642.0,2.0,0.0,0.0,3,8,2080.0,530.0,2005,,47.535,-122.284,1750.0,3118.0,440000.0,2015-01-20
1862400215,98117,3.0,2.5,2480.0,5007.0,2.0,0.0,0.0,3,8,1960.0,520.0,2014,0.0,47.6974,-122.369,1650.0,7806.0,775000.0,2015-01-20
9830200230,98118,2.0,1.75,1160.0,4848.0,2.0,0.0,1.0,4,7,1160.0,0.0,1949,,47.542,-122.265,1990.0,7440.0,389000.0,2015-01-20
5292200010,98118,4.0,2.0,1770.0,3332.0,2.0,0.0,0.0,3,7,1630.0,140.0,1924,19750.0,47.5563,-122.281,1640.0,4000.0,447500.0,2015-01-16
5113400168,98119,3.0,1.75,2140.0,5808.0,1.0,0.0,1.0,3,7,1070.0,1070.0,1947,,47.6435,-122.373,1930.0,5808.0,620000.0,2015-01-16
3834500170,98125,3.0,1.75,1430.0,8412.0,1.0,,0.0,4,7,1070.0,360.0,1928,0.0,47.7218,-122.299,1490.0,8410.0,375000.0,2015-01-16
3448002180,98125,3.0,3.25,2320.0,6744.0,2.0,0.0,0.0,3,9,1930.0,390.0,2014,0.0,47.7132,-122.293,1700.0,6744.0,674000.0,2015-01-16
5694500497,98103,3.0,3.25,1300.0,1325.0,2.0,0.0,0.0,3,8,1080.0,220.0,2005,0.0,47.6584,-122.346,1290.0,1323.0,539900.0,2015-01-16
1861400116,98119,3.0,3.25,2200.0,2400.0,2.0,0.0,0.0,3,8,1740.0,460.0,1988,0.0,47.6325,-122.371,2200.0,3600.0,605000.0,2015-01-16
4154302075,98118,2.0,1.0,830.0,7200.0,1.0,0.0,0.0,2,6,830.0,0.0,1920,,47.5604,-122.275,1150.0,6600.0,200000.0,2015-01-16
6430500086,98103,3.0,1.0,940.0,4200.0,1.0,0.0,0.0,3,7,940.0,0.0,1955,,47.6878,-122.35,1380.0,4080.0,341000.0,2015-01-16
3362400650,98103,4.0,2.75,2420.0,4635.0,1.5,0.0,0.0,5,7,2420.0,0.0,1905,0.0,47.682,-122.347,1590.0,3150.0,820000.0,2015-01-16
9521100960,98103,4.0,1.5,2820.0,4000.0,2.0,0.0,0.0,3,7,2820.0,0.0,1911,0.0,47.6638,-122.348,1470.0,1627.0,635000.0,2015-01-16
6381502155,98125,3.0,1.0,1490.0,7200.0,1.0,0.0,0.0,3,7,1490.0,0.0,1954,0.0,47.7276,-122.307,1280.0,7200.0,300000.0,2015-01-16
7228501580,98122,3.0,1.0,1560.0,4500.0,1.5,0.0,0.0,3,7,1560.0,0.0,1903,0.0,47.6118,-122.306,1660.0,4500.0,415000.0,2015-01-16
6381500170,98125,2.0,1.0,910.0,7617.0,1.0,0.0,0.0,3,6,910.0,0.0,1936,0.0,47.7332,-122.305,1310.0,6624.0,365000.0,2015-01-16
5019500215,98116,2.0,1.75,1280.0,4000.0,1.0,0.0,0.0,4,7,730.0,550.0,1929,0.0,47.5798,-122.383,2250.0,5382.0,495000.0,2015-01-15
2028700265,98117,2.0,1.75,1310.0,3816.0,1.0,0.0,0.0,2,7,1110.0,200.0,1929,0.0,47.679,-122.368,1510.0,3816.0,505000.0,2015-01-15
809002390,98109,3.0,1.5,1660.0,3190.0,1.5,0.0,0.0,3,7,1660.0,0.0,1919,0.0,47.6368,-122.351,2200.0,3240.0,658000.0,2015-01-15
7352200450,98125,4.0,3.25,3580.0,19989.0,1.5,1.0,4.0,4,7,3480.0,100.0,1915,19650.0,47.7087,-122.276,2410.0,6389.0,2050000.0,2015-01-15
2916200065,98133,3.0,1.5,1870.0,15685.0,1.0,0.0,0.0,3,7,1470.0,400.0,1936,,47.723,-122.353,1340.0,7620.0,460000.0,2015-01-15
1926049154,98133,2.0,1.5,1450.0,27075.0,1.0,0.0,0.0,3,7,1450.0,0.0,1940,0.0,47.7281,-122.353,1890.0,10599.0,465000.0,2015-01-15
8818900155,98105,6.0,3.0,2020.0,4129.0,1.0,0.0,0.0,3,7,1230.0,790.0,1994,0.0,47.6648,-122.324,2080.0,4080.0,599950.0,2015-01-15
3213200245,98115,1.0,1.75,1020.0,4512.0,1.0,0.0,0.0,3,7,770.0,250.0,1937,0.0,47.6724,-122.266,1230.0,5029.0,435500.0,2015-01-15
2922702965,98117,3.0,2.0,1980.0,3525.0,1.5,0.0,0.0,4,8,1590.0,390.0,1932,0.0,47.6847,-122.368,1760.0,3760.0,703300.0,2015-01-15
4154300275,98118,2.0,1.0,990.0,4800.0,1.0,0.0,0.0,3,6,990.0,0.0,1908,0.0,47.5615,-122.28,1700.0,5400.0,245000.0,2015-01-15
5652601035,98115,3.0,1.75,1150.0,6423.0,1.0,0.0,0.0,3,5,590.0,560.0,1927,,47.6973,-122.297,1150.0,8367.0,285000.0,2015-01-15
7896300592,98118,6.0,4.5,3390.0,7200.0,2.0,0.0,0.0,3,8,2440.0,950.0,2007,0.0,47.5205,-122.288,2040.0,7214.0,303500.0,2015-01-14
9455200596,98125,3.0,1.0,1450.0,8100.0,1.0,0.0,0.0,3,6,1450.0,0.0,1952,0.0,47.7027,-122.289,1450.0,7800.0,357500.0,2015-01-14
7153200160,98122,5.0,3.25,3450.0,6360.0,2.0,0.0,0.0,5,9,1860.0,1590.0,1905,0.0,47.6133,-122.287,2310.0,5000.0,1380000.0,2015-01-14
2826049234,98125,3.0,2.25,1820.0,8814.0,1.0,0.0,0.0,3,7,1280.0,540.0,1967,0.0,47.7162,-122.309,1810.0,7515.0,425000.0,2015-01-14
5366200330,98122,4.0,2.0,1500.0,3659.0,1.0,0.0,0.0,3,7,830.0,670.0,1906,0.0,47.6088,-122.293,1560.0,3706.0,470000.0,2015-01-14
3528900768,98109,3.0,3.25,1510.0,2064.0,2.0,0.0,0.0,3,8,1220.0,290.0,2008,0.0,47.6398,-122.345,1670.0,2594.0,675000.0,2015-01-14
7351200295,98125,3.0,1.75,1760.0,6788.0,2.0,1.0,4.0,3,7,1760.0,0.0,1940,,47.7336,-122.284,1630.0,7588.0,1150000.0,2015-01-14
4427100030,98125,3.0,1.5,1500.0,6332.0,1.0,0.0,0.0,3,7,1500.0,0.0,1953,0.0,47.7274,-122.312,1500.0,6337.0,332500.0,2015-01-14
3293700482,98133,3.0,2.25,1780.0,9315.0,2.0,0.0,0.0,3,7,1780.0,0.0,1996,0.0,47.7484,-122.353,1780.0,8545.0,509000.0,2015-01-14
2227900040,98133,4.0,1.75,1890.0,9205.0,1.0,0.0,0.0,3,8,1260.0,630.0,1964,0.0,47.774,-122.348,1430.0,6775.0,300000.0,2015-01-14
7129800036,98118,2.0,0.5,580.0,6900.0,1.0,0.0,0.0,3,5,580.0,0.0,1941,0.0,47.5135,-122.262,1570.0,5040.0,109000.0,2015-01-14
7017200055,98133,4.0,3.0,2720.0,7570.0,2.0,0.0,0.0,3,9,2720.0,0.0,2008,0.0,47.7113,-122.349,1770.0,5705.0,560000.0,2015-01-13
7518501140,98117,3.0,2.0,1260.0,2550.0,2.0,0.0,0.0,3,7,1260.0,0.0,1987,0.0,47.6821,-122.378,1590.0,3825.0,300000.0,2015-01-13
3034200399,98133,4.0,2.5,2720.0,7991.0,2.0,0.0,0.0,3,9,2720.0,0.0,2006,,47.7168,-122.331,1590.0,8611.0,635000.0,2015-01-13
9528104286,98115,2.0,1.5,1020.0,1146.0,3.0,0.0,0.0,3,7,1020.0,0.0,2001,0.0,47.6774,-122.325,1138.0,1156.0,455000.0,2015-01-13
8927600070,98115,3.0,1.75,1540.0,6930.0,1.0,,0.0,3,7,1250.0,290.0,1944,0.0,47.6782,-122.278,1760.0,6930.0,630000.0,2015-01-13
7186800105,98118,4.0,1.0,2140.0,4217.0,1.5,0.0,0.0,3,6,1320.0,820.0,1925,0.0,47.5484,-122.287,1720.0,5413.0,236500.0,2015-01-12
9482700075,98103,4.0,3.5,2370.0,3302.0,2.0,0.0,0.0,3,8,1610.0,760.0,1926,20140.0,47.684,-122.341,2170.0,3800.0,800000.0,2015-01-12
3935900232,98125,3.0,1.0,920.0,5546.0,1.0,0.0,0.0,2,6,920.0,,1928,0.0,47.7114,-122.284,1300.0,5546.0,237000.0,2015-01-12
4441300170,98117,4.0,2.5,3110.0,11857.0,2.0,,4.0,3,11,2040.0,1070.0,1990,0.0,47.6952,-122.402,3110.0,11570.0,1300000.0,2015-01-12
9547200530,98115,6.0,4.0,3300.0,5720.0,1.0,,0.0,3,8,1960.0,1340.0,1963,0.0,47.676,-122.309,2030.0,4080.0,780000.0,2015-01-12
4219400465,98105,4.0,2.0,2490.0,4600.0,1.5,0.0,2.0,3,8,2090.0,400.0,1926,,47.6557,-122.278,2910.0,5000.0,950000.0,2015-01-12
1923300170,98103,5.0,2.0,2050.0,3000.0,1.5,0.0,0.0,3,7,1470.0,580.0,1912,19840.0,47.6864,-122.352,1560.0,4500.0,629000.0,2015-01-09
3126049439,98103,2.0,1.5,870.0,747.0,2.0,0.0,0.0,3,8,800.0,,2004,,47.6967,-122.342,1710.0,1280.0,313000.0,2015-01-09
3634100030,98118,4.0,2.0,1830.0,5220.0,1.5,0.0,0.0,3,7,1830.0,0.0,1951,0.0,47.5331,-122.278,1760.0,5757.0,270000.0,2015-01-09
6414100026,98125,2.0,1.0,1802.0,11225.0,1.0,0.0,0.0,3,7,1802.0,0.0,1961,0.0,47.7205,-122.323,1810.0,7332.0,320000.0,2015-01-08
3331001285,98118,3.0,1.0,1020.0,5500.0,1.5,0.0,0.0,3,7,1020.0,0.0,1961,0.0,47.5502,-122.286,1160.0,5500.0,180000.0,2015-01-08
6798100610,98125,3.0,1.5,1190.0,8100.0,1.0,0.0,0.0,3,7,830.0,360.0,1947,0.0,47.7146,-122.311,1256.0,8100.0,425000.0,2015-01-08
6613000585,98105,3.0,2.5,3490.0,9362.0,1.0,0.0,3.0,5,9,1770.0,1720.0,1960,0.0,47.6605,-122.27,3640.0,7425.0,1620000.0,2015-01-08
6381500110,98125,3.0,1.0,1160.0,7912.0,1.0,0.0,0.0,4,7,1160.0,0.0,1956,0.0,47.7336,-122.306,1190.0,7482.0,330000.0,2015-01-08
3179102155,98115,4.0,3.5,3000.0,5300.0,1.0,0.0,0.0,5,7,1780.0,1220.0,1949,0.0,47.6748,-122.279,1360.0,5450.0,760000.0,2015-01-08
7519001825,98117,2.0,1.0,1070.0,5150.0,1.0,0.0,0.0,4,6,870.0,200.0,1908,0.0,47.6853,-122.366,1520.0,3860.0,455000.0,2015-01-08
4006000423,98118,4.0,1.0,1870.0,14703.0,1.5,,0.0,3,6,1090.0,780.0,1928,0.0,47.5274,-122.281,1650.0,6045.0,230000.0,2015-01-08
5649600435,98118,5.0,2.0,1880.0,4179.0,1.0,0.0,0.0,3,7,940.0,940.0,1952,20000.0,47.5536,-122.283,1350.0,5150.0,349950.0,2015-01-08
1455600030,98125,4.0,2.0,2780.0,11583.0,1.0,0.0,3.0,3,8,1190.0,1590.0,1955,0.0,47.7293,-122.284,2580.0,10241.0,645000.0,2015-01-08
7129304225,98118,4.0,2.25,2340.0,5250.0,2.0,0.0,0.0,5,7,2340.0,0.0,1965,0.0,47.5183,-122.266,1540.0,5250.0,305000.0,2015-01-08
7589200165,98117,3.0,2.5,1820.0,5280.0,1.0,0.0,0.0,4,7,910.0,910.0,1949,,47.6892,-122.375,1600.0,4820.0,515000.0,2015-01-07
6885900415,98133,4.0,2.75,2240.0,8162.0,2.0,0.0,0.0,5,7,1380.0,860.0,1946,0.0,47.7427,-122.34,1550.0,8163.0,290000.0,2015-01-07
5457300095,98109,4.0,3.25,3730.0,7071.0,3.0,0.0,2.0,3,11,3730.0,0.0,1985,0.0,47.6292,-122.355,3730.0,7680.0,1780000.0,2015-01-07
5100403405,98115,3.0,1.0,1290.0,6380.0,1.5,0.0,0.0,3,7,1290.0,0.0,1930,0.0,47.6951,-122.319,1630.0,6380.0,790000.0,2015-01-07
6141100445,98133,2.0,1.5,1540.0,6549.0,2.0,0.0,0.0,3,7,1540.0,0.0,1980,0.0,47.7189,-122.353,1470.0,6552.0,499000.0,2015-01-07
9222400510,98115,2.0,1.0,880.0,3000.0,1.0,,0.0,3,6,880.0,0.0,1924,0.0,47.6749,-122.323,890.0,3000.0,406000.0,2015-01-07
9191201250,98105,5.0,2.0,2600.0,3750.0,1.5,0.0,0.0,4,6,1400.0,1200.0,1914,0.0,47.6691,-122.299,1700.0,3750.0,580000.0,2015-01-07
2249500059,98109,3.0,2.0,1810.0,2159.0,1.0,0.0,0.0,3,7,1010.0,800.0,1922,,47.6273,-122.345,1810.0,2159.0,550000.0,2015-01-07
2721600010,98109,3.0,1.75,2190.0,3800.0,1.5,0.0,2.0,4,8,2190.0,0.0,1923,0.0,47.643,-122.355,2190.0,3880.0,988000.0,2015-01-07
9839300125,98122,4.0,2.0,1810.0,4400.0,2.0,0.0,0.0,3,8,1700.0,110.0,1909,,47.6132,-122.292,1470.0,4400.0,575000.0,2015-01-07
6414100732,98125,2.0,1.0,1150.0,7552.0,1.0,,0.0,3,7,1150.0,0.0,1951,0.0,47.7215,-122.323,1150.0,7346.0,349000.0,2015-01-07
208500160,98115,4.0,2.5,2430.0,6099.0,1.0,0.0,0.0,5,8,1470.0,960.0,1965,0.0,47.6777,-122.287,2180.0,6099.0,760000.0,2015-01-07
5100400251,98115,2.0,1.0,962.0,1992.0,2.0,0.0,0.0,3,7,962.0,0.0,2012,0.0,47.6911,-122.313,1130.0,1992.0,390000.0,2015-01-06
809000945,98109,6.0,1.0,1730.0,2760.0,1.5,0.0,0.0,3,7,1250.0,480.0,1918,0.0,47.6342,-122.353,1630.0,3200.0,563000.0,2015-01-06
2902200015,98102,9.0,3.0,3680.0,4400.0,2.0,0.0,0.0,3,7,2830.0,850.0,1908,0.0,47.6374,-122.324,1960.0,2450.0,700000.0,2015-01-06
2660500365,98118,3.0,1.0,1230.0,9600.0,1.0,0.0,0.0,3,7,1230.0,0.0,1952,0.0,47.5553,-122.288,1510.0,6600.0,392000.0,2015-01-06
9828200460,98122,2.0,1.0,700.0,4800.0,1.0,0.0,0.0,3,7,700.0,0.0,1922,0.0,47.6147,-122.3,1440.0,4800.0,430000.0,2015-01-06
2228900191,98133,3.0,1.75,1740.0,10800.0,1.0,0.0,0.0,3,7,1740.0,0.0,1959,0.0,47.7717,-122.351,1810.0,7735.0,340000.0,2015-01-06
1015000050,98117,4.0,2.5,2220.0,5900.0,2.0,0.0,0.0,3,8,2220.0,0.0,2014,0.0,47.6956,-122.36,1620.0,5900.0,652600.0,2015-01-06
993001914,98103,3.0,2.25,1250.0,1033.0,3.0,0.0,0.0,3,8,1250.0,0.0,2007,0.0,47.6907,-122.343,1250.0,1150.0,344000.0,2015-01-06
7663700531,98125,2.0,1.0,620.0,14823.0,1.0,0.0,0.0,3,6,620.0,0.0,1926,,47.7322,-122.3,1400.0,7930.0,325000.0,2015-01-06
4154301371,98118,3.0,1.0,890.0,5200.0,1.0,0.0,0.0,3,7,890.0,0.0,1957,0.0,47.559,-122.277,1420.0,6000.0,315000.0,2015-01-06
6412100092,98125,3.0,1.0,1520.0,9507.0,1.0,0.0,0.0,3,7,1520.0,0.0,1954,,47.7162,-122.324,1360.0,7219.0,362500.0,2015-01-05
3213200215,98115,2.0,1.0,920.0,5029.0,1.0,0.0,0.0,4,7,920.0,0.0,1938,0.0,47.6726,-122.265,1230.0,5029.0,600000.0,2015-01-05
461002150,98117,4.0,1.75,2000.0,3750.0,1.0,0.0,0.0,5,8,1120.0,880.0,1950,0.0,47.6816,-122.374,1370.0,5000.0,725000.0,2015-01-05
3856902250,98105,3.0,1.0,1370.0,4000.0,2.0,0.0,0.0,4,8,1370.0,0.0,1918,0.0,47.6711,-122.324,1370.0,4000.0,593500.0,2015-01-05
7007700030,98116,3.0,1.0,1050.0,6000.0,1.0,0.0,0.0,3,7,1050.0,0.0,1952,0.0,47.5709,-122.401,1720.0,6000.0,400000.0,2015-01-05
2025049175,98102,2.0,2.5,1360.0,2070.0,2.0,0.0,0.0,3,8,1360.0,0.0,1999,0.0,47.6423,-122.329,1920.0,2092.0,755000.0,2015-01-05
8820903555,98125,3.0,1.0,1830.0,6453.0,1.0,0.0,0.0,4,7,1830.0,0.0,1956,0.0,47.7139,-122.288,1670.0,8012.0,467500.0,2015-01-05
1826049426,98133,4.0,2.75,2320.0,12368.0,1.0,0.0,0.0,3,8,1670.0,650.0,1968,0.0,47.7373,-122.35,2070.0,9575.0,445000.0,2015-01-05
2697100140,98133,4.0,2.25,2200.0,9351.0,1.0,0.0,0.0,5,7,1290.0,910.0,1962,0.0,47.7448,-122.333,1910.0,8660.0,423000.0,2015-01-05
3501600100,98117,3.0,1.0,920.0,4800.0,1.0,0.0,0.0,4,6,780.0,140.0,1926,0.0,47.6937,-122.362,1370.0,4800.0,490000.0,2015-01-05
7616200050,98116,3.0,1.75,1700.0,6120.0,1.0,0.0,0.0,3,7,1700.0,0.0,1952,,47.5807,-122.397,1330.0,6120.0,500000.0,2015-01-05
3613600150,98119,3.0,2.5,2370.0,6840.0,2.0,0.0,0.0,3,9,2370.0,0.0,1987,0.0,47.6503,-122.366,1590.0,4400.0,300523.0,2015-01-05
9829200250,98122,3.0,2.0,2600.0,6600.0,2.0,0.0,4.0,3,10,1930.0,670.0,1970,20140.0,47.6055,-122.285,2670.0,6270.0,1700000.0,2015-01-05
363000045,98122,3.0,1.0,940.0,3000.0,1.5,0.0,0.0,3,7,940.0,0.0,1903,0.0,47.6033,-122.3,1210.0,3500.0,520000.0,2015-01-02
7129303240,98118,3.0,2.0,1600.0,7995.0,1.0,0.0,0.0,3,7,1600.0,,1950,19840.0,47.5177,-122.257,2440.0,6900.0,332500.0,2015-01-02
8820903380,98125,6.0,2.25,2660.0,13579.0,2.0,0.0,0.0,3,7,2660.0,0.0,1937,19900.0,47.7142,-122.286,1120.0,8242.0,730000.0,2015-01-02
913000340,98116,1.0,1.0,680.0,1638.0,1.0,,4.0,1,6,680.0,0.0,1910,19920.0,47.5832,-122.399,1010.0,3621.0,252000.0,2015-01-02
3331500485,98118,2.0,1.0,800.0,5150.0,1.0,,0.0,4,6,800.0,0.0,1949,0.0,47.5525,-122.274,1280.0,5150.0,350000.0,2015-01-02
7012200215,98119,3.0,3.25,2260.0,3727.0,2.0,0.0,0.0,3,8,1880.0,380.0,2003,,47.6422,-122.361,1600.0,4800.0,795000.0,2014-12-31
811000050,98109,3.0,1.5,1890.0,5000.0,1.5,0.0,0.0,3,9,1890.0,0.0,1929,0.0,47.6312,-122.353,2560.0,5000.0,826000.0,2014-12-31
7518505990,98117,3.0,1.75,1410.0,4080.0,1.0,0.0,0.0,4,7,1000.0,410.0,1950,,47.6808,-122.384,1410.0,4080.0,600000.0,2014-12-31
9187200245,98122,4.0,1.5,1100.0,3300.0,1.0,0.0,0.0,1,7,1100.0,0.0,1919,0.0,47.6033,-122.295,2020.0,4000.0,441000.0,2014-12-31
1077100020,98133,3.0,1.5,1520.0,8519.0,1.0,0.0,0.0,3,7,1520.0,0.0,1954,,47.7712,-122.339,1570.0,9000.0,365000.0,2014-12-31
6450300673,98133,3.0,2.0,1310.0,1361.0,3.0,0.0,0.0,3,7,1310.0,0.0,2003,0.0,47.7337,-122.343,1370.0,1608.0,310000.0,2014-12-31
4073200757,98125,3.0,2.0,1890.0,6620.0,1.0,0.0,3.0,4,8,1890.0,0.0,1954,0.0,47.7016,-122.274,2590.0,7188.0,690000.0,2014-12-31
809001970,98109,3.0,2.5,2460.0,6600.0,1.5,0.0,0.0,4,8,1560.0,900.0,1929,,47.6364,-122.351,2090.0,3400.0,931000.0,2014-12-31
8900000100,98119,4.0,2.0,1630.0,1724.0,1.5,0.0,0.0,3,6,1030.0,600.0,1915,19700.0,47.6472,-122.362,1780.0,3810.0,509000.0,2014-12-31
4077800438,98125,4.0,1.75,1780.0,8768.0,1.0,0.0,0.0,4,7,1050.0,730.0,1951,0.0,47.7085,-122.283,1590.0,8100.0,518000.0,2014-12-31
9421500070,98125,4.0,2.25,1910.0,8005.0,1.0,0.0,0.0,3,8,1280.0,630.0,1960,0.0,47.7259,-122.298,1860.0,8010.0,528000.0,2014-12-30
4289900005,98122,4.0,3.25,2850.0,4100.0,2.0,0.0,3.0,3,10,1820.0,1030.0,1908,,47.6147,-122.285,2130.0,4200.0,1540000.0,2014-12-30
7950302890,98118,4.0,2.0,2380.0,4500.0,1.5,0.0,0.0,3,6,1470.0,910.0,1926,20140.0,47.5652,-122.281,1300.0,4500.0,455000.0,2014-12-30
2770604942,98119,2.0,2.75,1910.0,1369.0,3.0,0.0,0.0,3,9,1910.0,0.0,2002,0.0,47.6544,-122.373,1910.0,1879.0,609850.0,2014-12-30
8685500145,98118,3.0,1.0,1920.0,6710.0,1.0,,0.0,3,7,1320.0,600.0,1959,0.0,47.5346,-122.286,1810.0,5600.0,350000.0,2014-12-30
9144100158,98117,3.0,1.0,1260.0,8910.0,1.0,0.0,0.0,4,7,1260.0,0.0,1949,0.0,47.7,-122.375,1560.0,8910.0,445000.0,2014-12-29
9528102993,98115,3.0,1.5,1580.0,1228.0,3.0,0.0,0.0,3,8,1580.0,0.0,2014,0.0,47.6765,-122.32,1580.0,3605.0,495000.0,2014-12-29
7518505345,98117,2.0,1.0,950.0,4080.0,1.0,0.0,0.0,4,7,950.0,0.0,1924,,47.6765,-122.384,1120.0,4080.0,550000.0,2014-12-29
1105000296,98118,2.0,1.0,720.0,5913.0,1.0,0.0,0.0,3,6,720.0,0.0,1920,,47.5447,-122.27,1560.0,6600.0,230000.0,2014-12-29
2902201300,98102,2.0,1.75,1180.0,904.0,2.0,0.0,0.0,3,10,780.0,400.0,2014,,47.6396,-122.329,1380.0,3610.0,659000.0,2014-12-29
8812401450,98105,10.0,3.0,2920.0,3745.0,2.0,0.0,0.0,4,7,1860.0,1060.0,1913,0.0,47.6635,-122.32,1810.0,3745.0,660000.0,2014-12-29
7518502490,98117,3.0,2.0,1690.0,5100.0,1.5,0.0,0.0,5,7,1690.0,0.0,1907,0.0,47.6801,-122.38,1690.0,5100.0,515000.0,2014-12-29
3034200543,98133,3.0,2.25,2210.0,7916.0,2.0,0.0,0.0,3,8,2210.0,0.0,1978,0.0,47.7175,-122.339,1450.0,7955.0,500000.0,2014-12-29
4109600055,98118,5.0,2.5,3150.0,5150.0,2.0,0.0,0.0,5,8,1870.0,1280.0,1907,20040.0,47.5506,-122.269,1550.0,5150.0,614000.0,2014-12-29
2464400285,98115,3.0,2.5,1590.0,2910.0,2.0,0.0,0.0,3,7,1110.0,480.0,1984,0.0,47.6855,-122.321,1590.0,3880.0,575000.0,2014-12-29
